label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,nega-Yeast-12C14N-a,nega-Yeast-12C14N-b,nega-Yeast-12C14N-c
,0,1988,3,461.2549,2.543989,0.7590522,,,,,0,0,461.2549,357308.6,314986.2,332146.5
,0,1989,3,364.9607,13.91646,0.8235988,,,,,0,0,364.9607,218427.8,302849.7,352405.1
,0,1990,3,474.258,2.503328,0.8540142,,,,,0,0,474.258,321272.1,341563.7,265109.4
,0,1991,2,474.2577,4.023545,0.8227444,,,,,0,0,474.2577,39494.8,65165.87,31400.36
,0,1992,3,443.0889,2.198944,0.8327593,,,,,0,0,443.0889,280966.3,356728.2,336607.3
,0,1993,3,145.087,4.014078,0.8254373,,,,,0,0,145.087,366131.8,327211,362768.3
,0,1994,3,145.087,2.597256,0.5943702,,,,,0,0,145.087,151742,152591.5,129740.5
,0,1995,2,223.0248,11.07249,0.6392699,,,,,0,0,223.0248,41538.58,44644.07,39452.91
,0,1996,3,373.2345,2.660322,0.7338949,,,,,0,0,373.2345,375474,411897.1,362292.4
,0,1997,3,373.2343,2.540845,0.6385044,,,,,0,0,373.2343,212551.2,202695.9,223174.7
,0,1998,3,695.1472,2.31515,0.8538956,,,,,0,0,695.1472,291115,376807.4,294465.9
,0,1999,3,211.2069,2.061072,0.8526832,,,,,0,0,211.2069,365008.2,320347,349789.6
,0,2000,3,436.2301,2.647683,0.8529902,,,,,0,0,436.2301,134356.5,106978.8,73388.2
,0,2001,3,824.1673,2.315156,0.8527655,,,,,0,0,824.1673,283429.7,297405.7,165641
,0,2002,3,325.1253,13.26636,0.8368415,,,,,0,0,325.1253,398655.7,347299.6,201634.7
,0,2003,3,325.1253,11.56298,0.8323984,,,,,0,0,325.1253,76651.75,58512.53,84704.66
,0,2004,2,325.1252,11.75445,0.8169317,,,,,0,0,325.1252,42643.97,37717.21,32381.14
,0,2005,2,98.96693,6.952423,0.5863148,,,,,0,0,98.96693,374242,366447.8,346770.3
,0,2006,3,190.9704,6.865828,0.8165733,,,,,0,0,190.9704,365262.5,303534.2,322095.4
,0,2007,3,333.1711,2.52835,0.7518692,,,,,0,0,333.1711,355412.2,324460.9,295748.9
,0,2008,3,487.343,2.587828,0.7369135,,,,,0,0,487.343,291803.6,289232.3,327104.5
,0,2009,3,487.3429,4.023529,0.7504072,,,,,0,0,487.3429,29034.5,26243.51,35989.79
,0,2010,2,487.3429,2.080122,0.557641,,,,,0,0,487.3429,130836.2,118674.7,116809.8
,0,2011,3,187.0612,3.992028,0.6534573,,,,,0,0,187.0612,344211,306671,253917.4
,0,2012,2,187.0612,2.765911,0.5590624,,,,,0,0,187.0612,175864.7,152130.7,133463.6
,0,2013,3,365.2184,2.688833,0.8380108,,,,,0,0,365.2184,248286.5,331959.6,331233.6
,0,2014,3,365.216,6.859251,0.7583027,,,,,0,0,365.216,11937.74,14131.81,14691.04
,0,2015,3,363.1665,2.727,0.8106699,,,,,0,0,363.1665,270433,342928.6,327165.2
,0,2016,3,945.3526,2.308911,0.8531136,,,,,0,0,945.3526,290664,327502.4,253473.4
,0,2017,3,196.0703,13.51437,0.8482373,,,,,0,0,196.0703,68153.63,36481.44,27768.22
,0,2018,2,100.9856,13.93917,0.6355938,,,,,0,0,100.9856,288733.1,334579.3,307894.6
,0,2019,3,346.0558,13.59713,0.8542623,,,,,0,0,346.0558,351435,298062,267167.5
,0,2020,3,401.0756,11.6069,0.8535814,,,,,0,0,401.0756,331514.3,310304.2,312630
,0,2021,3,337.1815,2.475156,0.8536344,,,,,0,0,337.1815,305900.3,348295.9,288745.8
,0,2022,3,337.185,1.994895,0.8384902,,,,,0,0,337.185,112697.1,107481.3,104888.6
,0,2023,3,322.2754,2.506472,0.8539425,,,,,0,0,322.2754,344382.6,323985.1,352933.1
,0,2024,3,822.1956,2.29645,0.8533127,,,,,0,0,822.1956,322429.2,303835.7,258633.8
,0,2025,2,255.3647,2.318261,0.8566697,,,,,0,0,255.3647,733990.2,790720,775837.5
,0,2026,3,255.3647,3.912889,0.8431535,,,,,0,0,255.3647,159187.9,165205.8,136092.4
,0,2027,2,255.3645,1.639752,0.703167,,,,,0,0,255.3645,6855.494,5519.465,5516.184
,0,2028,3,268.2363,2.3058,0.854562,,,,,0,0,268.2363,262447.9,277201.7,333177.7
,0,2029,3,268.2364,3.884512,0.8434117,,,,,0,0,268.2364,58941.54,79544.1,51658.72
,0,2030,3,203.0826,8.475712,0.8225725,,,,,0,0,203.0826,381520.4,377983.3,347999
,0,2031,3,199.07,12.78406,0.85325,,,,,0,0,199.07,321102.1,290382.4,351724.6
,0,2032,2,185.0125,3.779228,0.7339496,,,,,0,0,185.0125,355694.6,290769.6,328751.3
,0,2033,3,341.1396,2.478289,0.8553457,,,,,0,0,341.1396,341750.2,396341,306234.6
,0,2034,3,341.1395,4.010934,0.8434528,,,,,0,0,341.1395,62771.77,76737.63,72262.91
,0,2035,3,334.2106,4.007783,0.8266535,,,,,0,0,334.2106,251333.8,317057.3,338397.4
,0,2036,3,334.2108,2.49395,0.8197954,,,,,0,0,334.2108,103532.5,114362.2,83184.46
,0,2037,3,334.2107,6.816228,0.5914764,,,,,0,0,334.2107,113972.4,110713.9,117109.7
,0,2038,2,325.2175,2.293345,0.658949,,,,,0,0,325.2175,443020.7,463530.2,340426.6
,0,2039,2,309.1342,2.204867,0.79318,,,,,0,0,309.1342,39948.66,18193.37,42751.63
,0,2040,3,309.1345,4.014078,0.748045,,,,,0,0,309.1345,99511.82,91571.81,99803.59
,0,2041,3,654.1403,2.349439,0.8531829,,,,,0,0,654.1403,246877.9,261732.8,261591.6
,0,2042,3,593.2108,2.330728,0.8535872,,,,,0,0,593.2108,335610.7,306010.8,234601.3
,0,2043,3,170.1268,4.010933,0.8236851,,,,,0,0,170.1268,194022.5,239048.6,199320.7
,0,2044,3,170.1267,2.609844,0.71478,,,,,0,0,170.1267,365651.2,321991.7,295586.6
,0,2045,3,326.9746,1.988622,0.8535356,,,,,0,0,326.9746,231422.5,226038.8,299200.2
,0,2046,3,291.1088,6.922539,0.7102062,,,,,0,0,291.1088,351685.6,314173.5,311494.6
,0,2047,3,255.1076,16.58461,0.7703927,,,,,0,0,255.1076,343990.2,352377.1,352389.6
,0,2048,3,455.2441,2.478289,0.8540727,,,,,0,0,455.2441,299094.7,320766.8,262033.6
,0,2049,2,455.244,4.020422,0.8387483,,,,,0,0,455.244,16351.96,34390.73,16549.42
,0,2050,3,493.0855,1.9667,0.853164,,,,,0,0,493.0855,371368.7,338493.7,299822.7
,0,2051,3,483.3478,2.352561,0.8543515,,,,,0,0,483.3478,263273.2,157176.1,202317.3
,0,2052,3,483.3449,2.679328,0.8355846,,,,,0,0,483.3449,53599.44,68186.11,58277.32
,0,2053,3,96.94621,13.72311,0.817965,,,,,0,0,96.94621,312239.8,331684.8,343835.4
,0,2054,3,187.0248,12.9571,0.8174199,,,,,0,0,187.0248,157837,142600.3,158111.3
,0,2055,3,187.0247,13.82382,0.709554,,,,,0,0,187.0247,256803.7,298682.5,272147.2
,0,2056,3,187.0248,12.31894,0.6642691,,,,,0,0,187.0248,112051.8,103220.5,123349.5
,0,2057,3,491.2653,2.54085,0.804924,,,,,0,0,491.2653,221209.1,261050.8,252601.4
,0,2058,3,491.2651,4.026711,0.8173561,,,,,0,0,491.2651,123111,170810.6,136547.4
,0,2059,3,216.1241,2.5847,0.7369405,,,,,0,0,216.1241,306423.2,244471,219552.6
,0,2060,3,216.1239,7.113628,0.6623126,,,,,0,0,216.1239,305496.3,297056.7,303429.6
,0,2061,3,298.1895,3.865578,0.8148565,,,,,0,0,298.1895,354705.1,314013.5,334259.9
,0,2062,3,255.1076,16.58461,0.7701889,,,,,0,0,255.1076,343990.2,352377.1,352389.6
,0,2063,3,247.0822,11.83698,0.7735145,,,,,0,0,247.0822,250470.2,320990.2,350839.7
,0,2064,3,270.2158,2.415384,0.8532019,,,,,0,0,270.2158,320973.2,334977,325940.5
,0,2065,3,270.2157,4.004633,0.8439968,,,,,0,0,270.2157,143117.9,174817.6,156875.5
,0,2066,3,489.2774,1.866617,0.8047768,,,,,0,0,489.2774,347456.8,336908.6,366933.4
,0,2067,3,811.0918,2.290228,0.8533339,,,,,0,0,811.0918,159603.1,284031.7,226143
,0,2068,3,414.0938,13.35883,0.7734796,,,,,0,0,414.0938,362464.4,356968.6,285573
,0,2069,3,618.1605,2.277772,0.8504549,,,,,0,0,618.1605,210696.3,117197.1,292390.4
,0,2070,3,238.0681,11.07593,0.8361653,,,,,0,0,238.0681,245940.7,296472.5,349072.5
,0,2071,3,937.244,2.290222,0.8535272,,,,,0,0,937.244,233893.5,311520.7,277694.2
,0,2072,3,355.0143,1.888556,0.8006896,,,,,0,0,355.0143,245512.8,304137,304332
,0,2073,3,335.1899,1.954189,0.8557869,,,,,0,0,335.1899,805410.1,817003.9,952872.4
,0,2074,3,335.1866,4.007778,0.776438,,,,,0,0,335.1866,250150.3,247588.2,226781.7
,0,2075,3,335.1867,2.472011,0.6433407,,,,,0,0,335.1867,280044.4,293145,209611.4
,0,2076,3,573.0585,1.894811,0.8533483,,,,,0,0,573.0585,348683.2,328133.4,275844.9
,0,2077,2,173.0249,2.641367,0.7890214,,,,,0,0,173.0249,19452.38,10193.17,14000.52
,0,2078,3,282.2717,2.484545,0.8545664,,,,,0,0,282.2717,226699.3,295554,248835.1
,0,2079,3,365.2184,2.688833,0.8380168,,,,,0,0,365.2184,248286.5,331959.6,331233.6
,0,2080,3,365.216,6.859251,0.7583188,,,,,0,0,365.216,11937.74,14131.81,14691.04
,0,2081,2,244.9871,13.19319,0.8314531,,,,,0,0,244.9871,37481.92,214492,340236.1
,0,2082,3,904.4415,2.290222,0.8529253,,,,,0,0,904.4415,254927.1,111623.1,142001.2
,0,2083,3,857.21,2.280884,0.8048275,,,,,0,0,857.21,276673.1,285899,266518.1
,0,2084,3,186.1952,2.481422,0.8535567,,,,,0,0,186.1952,296896.7,274789.7,273291.9
,0,2085,3,186.1945,2.096072,0.8116952,,,,,0,0,186.1945,26454.58,22105.07,23422.5
,0,2086,3,105.0193,11.06576,0.8256056,,,,,0,0,105.0193,349634.3,304869.4,307740.5
,0,2087,3,429.967,1.951061,0.8532016,,,,,0,0,429.967,303514.2,325995.5,304266.7
,0,2088,3,187.1109,2.48455,0.8538492,,,,,0,0,187.1109,351973.3,308288.9,262122.9
,0,2089,2,187.1092,2.7079,0.8360685,,,,,0,0,187.1092,45100.86,32014.78,9154.833
,0,2090,3,253.1732,2.318256,0.8528234,,,,,0,0,253.1732,163404.6,251058.2,233117.2
,0,2091,3,359.2636,2.54085,0.854143,,,,,0,0,359.2636,299559.5,308785.2,301839.1
,0,2092,3,323.2175,1.897933,0.8536927,,,,,0,0,323.2175,273863.8,252941.1,303854.2
,0,2093,2,207.0694,4.017223,0.6300541,,,,,0,0,207.0694,245653,272904.8,201506.1
,0,2094,3,431.2438,7.156123,0.7053652,,,,,0,0,431.2438,387988.7,327467.2,297344.3
,0,2095,3,431.2445,2.534606,0.6768424,,,,,0,0,431.2445,400006.8,387151.1,354143.1
,0,2096,3,489.2869,2.559628,0.7793089,,,,,0,0,489.2869,302829.7,303491.7,267259.2
,0,2097,3,489.2859,4.010934,0.806746,,,,,0,0,489.2859,35546.73,22449.88,29963.42
,0,2098,3,359.2595,2.371328,0.8512503,,,,,0,0,359.2595,138520.1,104276.8,102299.9
,0,2099,3,461.0995,2.390172,0.8528028,,,,,0,0,461.0995,272950.6,213852.7,252535.1
,0,2100,3,474.2859,1.901061,0.8539719,,,,,0,0,474.2859,307115.3,312161.1,312645.5
,0,2101,3,378.2399,2.280884,0.8514211,,,,,0,0,378.2399,293913.8,223423.2,206560.1
,0,2102,2,378.2371,2.487678,0.5831137,,,,,0,0,378.2371,19891.32,23117.53,7210.854
,0,2103,3,567.5359,2.280884,0.853184,,,,,0,0,567.5359,220221.4,181027,152938.6
,0,2104,3,255.1008,2.308906,0.8564081,,,,,0,0,255.1008,877565.7,660353.8,847376
,0,2105,2,255.1006,3.912878,0.8447173,,,,,0,0,255.1006,147949.1,131610.8,73835.02
,0,2106,3,713.5063,2.597256,0.8535066,,,,,0,0,713.5063,297061,339853.8,310092.8
,0,2107,3,309.1709,4.007783,0.8240886,,,,,0,0,309.1709,249521,282269.6,258526.8
,0,2108,3,309.1708,2.497072,0.7233551,,,,,0,0,309.1708,348465.6,347869.6,258877.5
,0,2109,3,435.9576,1.922933,0.8529614,,,,,0,0,435.9576,260786.6,298621.8,308456.8
,0,2110,3,142.1237,2.660322,0.7351599,,,,,0,0,142.1237,322865.6,286384.6,302998.2
,0,2111,2,142.1237,4.014084,0.7131429,,,,,0,0,142.1237,33993.13,34194.43,26379.99
,0,2112,3,285.1157,3.9794,0.8215138,,,,,0,0,285.1157,202582.1,305100.5,303955.4
,0,2113,3,285.1137,2.525211,0.7510574,,,,,0,0,285.1137,182646.5,180819.1,203216.7
,0,2114,2,237.0616,12.95713,0.6446354,,,,,0,0,237.0616,213870.5,205037.8,202003.9
,0,2115,3,943.3733,2.299567,0.8521897,,,,,0,0,943.3733,275259,258928.6,231764.3
,0,2116,3,372.0453,2.550239,0.853226,,,,,0,0,372.0453,277071.8,251740.7,223407.9
,0,2117,3,384.2394,2.622428,0.8541086,,,,,0,0,384.2394,257654.2,322839.8,294081.4
,0,2118,2,384.2393,3.979356,0.7298665,,,,,0,0,384.2393,13327.01,15066.42,10706.13
,0,2119,3,195.026,11.06572,0.8318402,,,,,0,0,195.026,11353.86,19181.57,23819.28
,0,2120,3,215.1652,4.014078,0.796395,,,,,0,0,215.1652,292380,264686.2,276729.4
,0,2121,3,215.1652,2.434311,0.7066424,,,,,0,0,215.1652,281777,302933.1,240114.2
,0,2122,2,215.1653,2.707917,0.6438422,,,,,0,0,215.1653,102822.9,114017.9,84970.03
,0,2123,3,298.2665,2.597256,0.8539155,,,,,0,0,298.2665,297204,249480.1,319673.1
,0,2124,3,287.223,4.007783,0.8122198,,,,,0,0,287.223,286933.4,316526.6,287783.5
,0,2125,2,287.2231,2.456211,0.6730558,,,,,0,0,287.2231,268710,171372,237017.4
,0,2126,2,96.97644,13.73251,0.6201759,,,,,0,0,96.97644,135947.5,96099.27,112153.8
,0,2127,3,96.97633,12.95709,0.5616203,,,,,0,0,96.97633,64037.59,65031.62,56385.39
,0,2128,3,700.1417,2.083306,0.8538099,,,,,0,0,700.1417,336211,301309.5,276438.9
,0,2129,3,180.959,13.77956,0.8540884,,,,,0,0,180.959,305903.6,275882.8,265374.6
,0,2130,3,403.2128,4.014078,0.8248281,,,,,0,0,403.2128,247063.5,291458.2,255968.5
,0,2131,3,403.213,2.5127,0.7737249,,,,,0,0,403.213,281344.4,294871.8,253095
,0,2132,3,403.2129,1.935439,0.7280717,,,,,0,0,403.2129,85122.91,73758.81,78831.02
,0,2133,3,419.0274,1.879156,0.8202782,,,,,0,0,419.0274,323756.5,279607.4,330040.5
,0,2134,3,261.8348,13.77954,0.8457151,,,,,0,0,261.8348,207429.8,222192.4,272900.6
,0,2135,3,188.1203,2.481417,0.8529924,,,,,0,0,188.1203,348991.7,336090.6,283722.3
,0,2136,2,241.0863,16.725,0.591247,,,,,0,0,241.0863,1916.385,1554.902,1863.531
,0,2137,2,216.9188,13.63476,0.7575307,,,,,0,0,216.9188,308208,119564.9,79893.51
,0,2138,3,216.9189,13.85689,0.7413532,,,,,0,0,216.9189,350319.8,342386.5,354719.2
,0,2139,2,379.2128,2.4908,0.8502849,,,,,0,0,379.2128,298691.3,251214.6,220792.2
,0,2140,2,379.2126,4.017234,0.8357598,,,,,0,0,379.2126,33316.16,37334.76,60790.25
,0,2141,3,417.1268,7.335516,0.8459406,,,,,0,0,417.1268,23876.57,21144.07,15735.05
,0,2142,3,160.0843,2.7302,0.8333077,,,,,0,0,160.0843,291197.2,323226.1,263687.6
,0,2143,3,291.1311,13.21652,0.8382002,,,,,0,0,291.1311,179766,322254.3,305502.3
,0,2144,3,285.1166,3.9794,0.8181694,,,,,0,0,285.1166,303761.4,316340.2,316204.8
,0,2145,3,147.0847,2.6825,0.8231714,,,,,0,0,147.0847,334965,275722,219207.6
,0,2146,2,147.0847,2.897284,0.5817714,,,,,0,0,147.0847,17391.11,15605.96,13783.12
,0,2147,3,590.128,2.355689,0.8532369,,,,,0,0,590.128,255163.9,282002.5,255306.4
,0,2148,3,194.0823,2.399617,0.8521445,,,,,0,0,194.0823,288808.4,302649.5,292065.8
,0,2149,3,215.0149,6.862545,0.6419516,,,,,0,0,215.0149,635194.7,585060.2,543624.7
,0,2150,3,966.4378,2.287117,0.8531809,,,,,0,0,966.4378,304929.7,304700.2,272217
,0,2151,2,159.0297,13.20978,0.80834,,,,,0,0,159.0297,183490.5,277054.1,344425.1
,0,2152,3,504.1052,2.374483,0.8528665,,,,,0,0,504.1052,224267.9,215903.8,314956.7
,0,2153,3,502.3623,2.52835,0.8528411,,,,,0,0,502.3623,256451.7,265553.2,265935.2
,0,2154,2,336.2295,1.885434,0.8535028,,,,,0,0,336.2295,317392.2,95203.2,344887.5
,0,2155,3,202.9874,8.751217,0.6197909,,,,,0,0,202.9874,204053.6,262383.2,348878.2
,0,2156,3,540.3835,2.660339,0.8519173,,,,,0,0,540.3835,298904.3,289747.2,306439.6
,0,2157,2,351.112,4.0267,0.7826644,,,,,0,0,351.112,246498.6,285623.9,283343.8
,0,2158,2,170.9969,2.509572,0.6791327,,,,,0,0,170.9969,254562.8,327455.4,403230.8
,0,2159,3,130.0226,9.035528,0.7890545,,,,,0,0,130.0226,328940.4,260873.9,241800.4
,0,2160,2,130.0226,13.20318,0.5990723,,,,,0,0,130.0226,17121.6,18557.69,24285.98
,0,2161,3,153.0227,2.099256,0.7950687,,,,,0,0,153.0227,346074.7,345137.2,393926.1
,0,2162,3,99.9259,12.81372,0.6677071,,,,,0,0,99.9259,300610.8,317067.3,304945.6
,0,2163,2,70.94566,6.773356,0.6189517,,,,,0,0,70.94566,271454.7,293262.5,336513.2
,0,2164,3,361.1661,2.522094,0.7090433,,,,,0,0,361.1661,281895,219772.8,241984.3
,0,2165,2,361.1659,4.004639,0.641536,,,,,0,0,361.1659,175730,207746.9,143033.8
,0,2166,3,350.2054,4.017234,0.7586078,,,,,0,0,350.2054,195923.9,221305,203119.5
,0,2167,2,395.3531,2.293339,0.812842,,,,,0,0,395.3531,235844.2,287055.7,205111.9
,0,2168,3,503.2654,2.490817,0.8545596,,,,,0,0,503.2654,347133.1,292376.2,293013.9
,0,2169,3,503.2653,4.017256,0.8171458,,,,,0,0,503.2653,34927.68,47383.67,41567.46
,0,2170,2,503.2653,6.895851,0.6389958,,,,,0,0,503.2653,16085.48,8697.469,14351.31
,0,2171,3,539.3439,2.594111,0.8529537,,,,,0,0,539.3439,289179.2,313805.7,336146.3
,0,2172,3,268.0941,4.017228,0.7833207,,,,,0,0,268.0941,257335.2,269302,230261.7
,0,2173,3,268.0941,6.839356,0.7229652,,,,,0,0,268.0941,184122.1,166427.9,181850.8
,0,2174,3,173.0231,2.176356,0.8405096,,,,,0,0,173.0231,312408.8,314912.3,340644.2
,0,2175,2,173.0244,2.641367,0.7741755,,,,,0,0,173.0244,19452.38,10193.17,14000.52
,0,2176,3,457.2599,2.478289,0.8543301,,,,,0,0,457.2599,320753.7,311207.3,283720.4
,0,2177,3,457.2597,4.017229,0.8294047,,,,,0,0,457.2597,28655.42,35424.8,36502.72
,0,2178,2,304.2363,3.868734,0.7039427,,,,,0,0,304.2363,308328.2,297595.9,277791
,0,2179,3,319.0436,14.00211,0.8063939,,,,,0,0,319.0436,318218,240482.7,235890.6
,0,2180,3,293.3396,1.907311,0.853825,,,,,0,0,293.3396,209207.4,279481.8,200509.4
,0,2181,3,291.2163,2.612983,0.8533195,,,,,0,0,291.2163,337962.2,306528,268722.2
,0,2182,3,323.1534,1.929194,0.8132173,,,,,0,0,323.1534,342490.8,314523.2,291416
,0,2183,3,96.94257,13.73253,0.806985,,,,,0,0,96.94257,290616.7,249742.4,258906.6
,0,2184,3,655.491,2.606694,0.8498423,,,,,0,0,655.491,293079.5,226497.6,197879.8
,0,2185,2,655.4944,2.274639,0.671173,,,,,0,0,655.4944,181982.2,177736.5,92061.84
,0,2186,3,255.1604,4.014078,0.8312718,,,,,0,0,255.1604,187714.8,152334,146261.9
,0,2187,3,255.1604,2.647678,0.738135,,,,,0,0,255.1604,334469,292334.3,315994
,0,2188,2,374.0448,2.550272,0.8476554,,,,,0,0,374.0448,9095.453,112148,292735
,0,2189,3,488.9684,1.957317,0.8539952,,,,,0,0,488.9684,283679,250403.2,267165.3
,0,2190,3,488.9683,2.894423,0.7944276,,,,,0,0,488.9683,11799.07,9255.3,8660.474
,0,2191,3,719.1566,2.293339,0.8513484,,,,,0,0,719.1566,222023,109239.8,32418.04
,0,2192,3,184.0282,12.7808,0.824229,,,,,0,0,184.0282,313868.9,307858,329479.5
,0,2193,3,301.0157,6.912295,0.8326928,,,,,0,0,301.0157,17295.23,56143.88,99405.4
,0,2194,3,410.9875,13.91318,0.8541273,,,,,0,0,410.9875,197770.8,316135.1,333083.8
,0,2195,2,410.9875,12.16094,0.7207909,,,,,0,0,410.9875,2069.442,2786.201,4575.503
,0,2196,3,410.9874,10.88464,0.7128588,,,,,0,0,410.9874,2962.178,4378.36,5031.534
,0,2197,2,422.2302,3.833939,0.5443845,,,,,0,0,422.2302,278308.6,256990.9,274353.2
,0,2198,3,475.2701,2.518956,0.8546944,,,,,0,0,475.2701,306231.7,300801.1,259540.1
,0,2199,3,475.27,4.010933,0.8391544,,,,,0,0,475.27,77000.81,85717.09,67851.49
,0,2200,3,368.8066,13.65401,0.8511347,,,,,0,0,368.8066,15035.12,177418.3,301356.1
,0,2201,3,186.0317,2.49395,0.8542597,,,,,0,0,186.0317,212008.7,225536.1,238697.3
,0,2202,2,186.0317,7.868362,0.5902336,,,,,0,0,186.0317,11510.25,12375.79,9631.856
,0,2203,3,327.1241,2.481422,0.8538009,,,,,0,0,327.1241,385570.7,320242.5,247485.9
,0,2204,2,327.1239,4.010933,0.7269861,,,,,0,0,327.1239,78064.59,74779.21,87606.65
,0,2205,3,337.3116,2.246561,0.8331009,,,,,0,0,337.3116,265970.1,334711.8,204873.7
,0,2206,3,350.2081,2.324489,0.8454574,,,,,0,0,350.2081,247967.5,255387.5,221536
,0,2207,3,350.2054,4.017234,0.7451508,,,,,0,0,350.2054,195923.9,221305,203119.5
,0,2208,3,337.9454,13.36214,0.8126039,,,,,0,0,337.9454,321206.9,320124,229661.4
,0,2209,3,96.974,13.72625,0.7919393,,,,,0,0,96.974,357509.7,309747.7,331511.7
,0,2210,3,455.3019,2.38075,0.8545643,,,,,0,0,455.3019,325142.6,265803.3,223805.6
,0,2211,3,455.3015,2.756255,0.8320959,,,,,0,0,455.3015,10414.29,7051.181,12388.25
,0,2212,3,287.0169,3.934989,0.7431832,,,,,0,0,287.0169,300701.6,225474.9,215251.3
,0,2213,2,287.0171,2.749428,0.5745713,,,,,0,0,287.0171,85327.88,91737.38,72741.53
,0,2214,3,499.3431,2.509583,0.7033712,,,,,0,0,499.3431,230832.3,250535.4,231547.9
,0,2215,3,210.069,7.044778,0.7716557,,,,,0,0,210.069,317215.3,311166.8,305912.3
,0,2216,3,430.2599,2.707895,0.8505391,,,,,0,0,430.2599,276561.6,305750,300238.7
,0,2217,2,430.2599,4.033028,0.7275614,,,,,0,0,430.2599,275533.3,245971.8,216803.1
,0,2218,3,600.4057,2.660322,0.8528534,,,,,0,0,600.4057,188205.2,221487.7,284588.8
,0,2219,3,133.9918,2.487683,0.7081463,,,,,0,0,133.9918,222101.6,305556.7,245757.8
,0,2220,3,160.0843,2.7302,0.8333271,,,,,0,0,160.0843,291197.2,323226.1,263687.6
,0,2221,3,333.004,1.904189,0.854874,,,,,0,0,333.004,310906.8,256375,324911.5
,0,2222,3,735.3103,2.280884,0.8530235,,,,,0,0,735.3103,260159.6,242576.5,251438.4
,0,2223,2,493.2805,11.63827,0.5730893,,,,,0,0,493.2805,279806.1,256810.1,294322.3
,0,2224,3,503.1455,2.371322,0.8545743,,,,,0,0,503.1455,267063.9,259128.6,245376.2
,0,2225,2,503.1441,3.592645,0.8168949,,,,,0,0,503.1441,21184.54,18686,13253.92
,0,2226,3,127.1128,2.1667,0.8343039,,,,,0,0,127.1128,62718.22,57179.71,63309.56
,0,2227,3,127.1128,3.976128,0.8050055,,,,,0,0,127.1128,26150.34,33344.79,17256.85
,0,2228,2,127.1128,2.654006,0.6621668,,,,,0,0,127.1128,311149,290636.9,267691.7
,0,2229,3,425.2577,1.944811,0.8533241,,,,,0,0,425.2577,298573.4,266778.2,295041
,0,2230,3,425.2551,2.478284,0.8432782,,,,,0,0,425.2551,51657.33,94501.79,82556.85
,0,2231,3,517.3535,2.490817,0.7259702,,,,,0,0,517.3535,316005.7,281383.4,235415.1
,0,2232,3,249.0325,2.186044,0.8394449,,,,,0,0,249.0325,282232.9,317760.1,287793.1
,0,2233,3,446.2631,2.453178,0.8532078,,,,,0,0,446.2631,271114.9,295595.9,260786.9
,0,2234,3,446.263,3.998322,0.8389198,,,,,0,0,446.263,74390.9,89780.74,84963.72
,0,2235,3,475.3429,2.616133,0.8515599,,,,,0,0,475.3429,225539.8,241489.5,274936.6
,0,2236,2,475.3429,4.010962,0.7583856,,,,,0,0,475.3429,26957.07,15436.51,28351.53
,0,2237,3,359.2595,2.371328,0.8520751,,,,,0,0,359.2595,138520.1,104276.8,102299.9
,0,2238,3,859.3806,2.525223,0.8534202,,,,,0,0,859.3806,271857.2,217528.2,240216.2
,0,2239,3,341.0158,13.29659,0.8521027,,,,,0,0,341.0158,308522.2,117669,61190.1
,0,2240,3,306.058,7.362139,0.8531563,,,,,0,0,306.058,285207.2,306875.1,319227.9
,0,2241,3,306.058,9.28214,0.827623,,,,,0,0,306.058,36722.22,35645.36,42374.43
,0,2242,3,355.1918,2.493945,0.8522424,,,,,0,0,355.1918,292538.7,290177.3,286200.2
,0,2243,3,355.1917,4.004633,0.8399461,,,,,0,0,355.1917,119685.6,128630.1,114555.7
,0,2244,3,428.818,13.70117,0.8504205,,,,,0,0,428.818,83797.35,198655.1,317779.7
,0,2245,3,372.5059,2.540845,0.8530833,,,,,0,0,372.5059,260724.5,166274.3,191934.4
,0,2246,3,293.1068,2.0358,0.8527844,,,,,0,0,293.1068,286874.3,294411,289451.3
,0,2247,2,293.1034,3.998317,0.6645738,,,,,0,0,293.1034,102427.9,87851.13,72852.09
,0,2248,3,169.0176,2.481422,0.7332959,,,,,0,0,169.0176,217163.3,274155.1,259425.4
,0,2249,3,417.1373,7.035422,0.8210117,,,,,0,0,417.1373,346566.4,337047.2,343979.8
,0,2250,3,407.2078,2.534606,0.8526325,,,,,0,0,407.2078,224938.5,261372.7,214235.2
,0,2251,2,407.2076,4.010934,0.6593999,,,,,0,0,407.2076,55477.35,81339.01,67511.31
,0,2252,2,407.2077,6.905717,0.7289085,,,,,0,0,407.2077,20443,17018.11,18950.03
,0,2253,2,137.0243,11.01427,0.7835578,,,,,0,0,137.0243,185175.2,193461.7,168847.5
,0,2254,3,137.0243,11.74815,0.698687,,,,,0,0,137.0243,228827.3,254383.9,242371.6
,0,2255,3,364.9514,13.83383,0.8359513,,,,,0,0,364.9514,348309.3,333563,349956.9
,0,2256,3,523.0816,1.866617,0.8539588,,,,,0,0,523.0816,327512.8,280025,310408.1
,0,2257,3,539.5045,2.299567,0.8531516,,,,,0,0,539.5045,266392.4,180022.4,275006.5
,0,2258,3,285.2438,2.468889,0.8525653,,,,,0,0,285.2438,323202.6,285197.2,267992
